# Atmospheric neutrino differential production profile from MCEq
# Format: coszen height[cm] energy[GeV] nu_e nu_e_bar nu_mu nu_mu_bar nu_tau nu_tau_bar
# Values are differential production rates: d(flux)/d(height)
# Generated with: SIBYLL23C, HillasGaisser2012 H3a, SouthPole January
# Grid: 21 coszen x 30 heights x 121 energies
#
-1.000000e+00 2.809465e+06 1.778279e-01 3.199606e-09 2.334010e-09 6.248666e-09 6.094992e-09 3.285482e-17 3.501374e-17
-1.000000e+00 1.922471e+06 1.778279e-01 1.585169e-08 1.168646e-08 3.046085e-08 2.988520e-08 1.622452e-16 1.721880e-16
-1.000000e+00 1.315515e+06 1.778279e-01 3.499975e-08 2.642639e-08 6.248015e-08 6.259813e-08 3.359940e-16 3.531119e-16
-1.000000e+00 9.001856e+05 1.778279e-01 3.907123e-08 3.045378e-08 6.197566e-08 6.408300e-08 3.354866e-16 3.473800e-16
-1.000000e+00 6.159823e+05 1.778279e-01 2.877943e-08 2.302645e-08 3.881528e-08 4.179064e-08 2.007953e-16 2.045589e-16
-1.000000e+00 4.215066e+05 1.778279e-01 1.873421e-08 1.515304e-08 2.127573e-08 2.391028e-08 9.462111e-17 9.506246e-17
-1.000000e+00 2.884301e+05 1.778279e-01 1.302742e-08 1.050756e-08 1.289781e-08 1.506138e-08 4.445314e-17 4.421356e-17
-1.000000e+00 1.973680e+05 1.778279e-01 1.005722e-08 8.041755e-09 9.095731e-09 1.094212e-08 2.326531e-17 2.298300e-17
-1.000000e+00 1.350557e+05 1.778279e-01 8.441105e-09 6.690836e-09 7.228306e-09 8.876334e-09 1.397978e-17 1.374806e-17
-1.000000e+00 9.241640e+04 1.778279e-01 7.496336e-09 5.901675e-09 6.213383e-09 7.733330e-09 9.531310e-18 9.345355e-18
-1.000000e+00 6.323903e+04 1.778279e-01 6.914180e-09 5.417197e-09 5.618701e-09 7.053762e-09 7.210668e-18 7.055954e-18
-1.000000e+00 4.327344e+04 1.778279e-01 6.543987e-09 5.110360e-09 5.253119e-09 6.631368e-09 5.913062e-18 5.778535e-18
-1.000000e+00 2.961130e+04 1.778279e-01 6.305170e-09 4.913056e-09 5.022378e-09 6.362712e-09 5.149297e-18 5.027703e-18
-1.000000e+00 2.026253e+04 1.778279e-01 6.142006e-09 4.778704e-09 4.867414e-09 6.181110e-09 4.666062e-18 4.553113e-18
-1.000000e+00 1.386532e+04 1.778279e-01 6.037010e-09 4.692350e-09 4.768471e-09 6.064822e-09 4.366534e-18 4.259121e-18
-1.000000e+00 9.487811e+03 1.778279e-01 5.945472e-09 4.617516e-09 4.683969e-09 5.964647e-09 4.130243e-18 4.027340e-18
-1.000000e+00 6.492354e+03 1.778279e-01 5.883828e-09 4.567188e-09 4.627431e-09 5.897449e-09 3.976578e-18 3.876667e-18
-1.000000e+00 4.442612e+03 1.778279e-01 5.842106e-09 4.533157e-09 4.589328e-09 5.852085e-09 3.875015e-18 3.777107e-18
-1.000000e+00 3.040007e+03 1.778279e-01 5.813765e-09 4.510055e-09 4.563521e-09 5.821322e-09 3.807141e-18 3.710584e-18
-1.000000e+00 2.080227e+03 1.778279e-01 5.794468e-09 4.494332e-09 4.545984e-09 5.800401e-09 3.761439e-18 3.665797e-18
-1.000000e+00 1.423465e+03 1.778279e-01 5.781308e-09 4.483613e-09 4.534040e-09 5.786144e-09 3.730509e-18 3.635489e-18
-1.000000e+00 9.740540e+02 1.778279e-01 5.772324e-09 4.476296e-09 4.525894e-09 5.776417e-09 3.709504e-18 3.614907e-18
-1.000000e+00 6.665292e+02 1.778279e-01 5.766186e-09 4.471298e-09 4.520332e-09 5.769773e-09 3.695204e-18 3.600896e-18
-1.000000e+00 4.560950e+02 1.778279e-01 5.761991e-09 4.467883e-09 4.516532e-09 5.765233e-09 3.685453e-18 3.591342e-18
-1.000000e+00 3.120984e+02 1.778279e-01 5.759122e-09 4.465547e-09 4.513934e-09 5.762130e-09 3.678797e-18 3.584821e-18
-1.000000e+00 2.135638e+02 1.778279e-01 5.757160e-09 4.463950e-09 4.512157e-09 5.760007e-09 3.674250e-18 3.580365e-18
-1.000000e+00 1.461382e+02 1.778279e-01 5.755818e-09 4.462857e-09 4.510942e-09 5.758555e-09 3.671142e-18 3.577320e-18
-1.000000e+00 1.000000e+02 1.778279e-01 5.754899e-09 4.462110e-09 4.510111e-09 5.757562e-09 3.669017e-18 3.575238e-18
-1.000000e+00 6.000000e+06 2.238721e-01 1.762094e-10 1.287557e-10 3.578221e-10 3.447487e-10 2.345947e-18 2.498893e-18
-1.000000e+00 4.105702e+06 2.238721e-01 2.575093e-10 1.881613e-10 5.229149e-10 5.038096e-10 3.428326e-18 3.651838e-18
-1.000000e+00 2.809465e+06 2.238721e-01 2.310419e-09 1.691661e-09 4.881646e-09 4.664158e-09 3.290115e-17 3.501214e-17
-1.000000e+00 1.922471e+06 2.238721e-01 1.143502e-08 8.455437e-09 2.373841e-08 2.283133e-08 1.624664e-16 1.721870e-16
-1.000000e+00 1.315515e+06 2.238721e-01 2.540945e-08 1.921016e-08 4.850966e-08 4.779645e-08 3.364149e-16 3.531425e-16
-1.000000e+00 9.001856e+05 2.238721e-01 2.882941e-08 2.244595e-08 4.803220e-08 4.912348e-08 3.358488e-16 3.474571e-16
-1.000000e+00 6.159823e+05 2.238721e-01 2.183067e-08 1.740389e-08 3.021699e-08 3.239806e-08 2.009725e-16 2.046323e-16
-1.000000e+00 4.215066e+05 2.238721e-01 1.464359e-08 1.177891e-08 1.675492e-08 1.885800e-08 9.468779e-17 9.510623e-17
-1.000000e+00 2.884301e+05 2.238721e-01 1.041378e-08 8.344296e-09 1.029277e-08 1.207621e-08 4.447841e-17 4.423651e-17
-1.000000e+00 1.973680e+05 2.238721e-01 8.146707e-09 6.470723e-09 7.332306e-09 8.871404e-09 2.327627e-17 2.299562e-17
-1.000000e+00 1.350557e+05 2.238721e-01 6.885247e-09 5.423537e-09 5.863400e-09 7.240720e-09 1.398543e-17 1.375579e-17
-1.000000e+00 9.241640e+04 2.238721e-01 6.136438e-09 4.803463e-09 5.058369e-09 6.328283e-09 9.534725e-18 9.350672e-18
-1.000000e+00 6.323903e+04 2.238721e-01 5.670506e-09 4.419444e-09 4.583836e-09 5.781646e-09 7.213027e-18 7.059986e-18
-1.000000e+00 4.327344e+04 2.238721e-01 5.372420e-09 4.174881e-09 4.290939e-09 5.440213e-09 5.914872e-18 5.781843e-18
-1.000000e+00 2.961130e+04 2.238721e-01 5.179408e-09 4.017079e-09 4.105595e-09 5.222391e-09 5.150800e-18 5.030582e-18
-1.000000e+00 2.026253e+04 2.238721e-01 5.047198e-09 3.909354e-09 3.980879e-09 5.074842e-09 4.667378e-18 4.555721e-18
-1.000000e+00 1.386532e+04 2.238721e-01 4.962008e-09 3.840031e-09 3.901173e-09 4.980252e-09 4.367736e-18 4.261560e-18
-1.000000e+00 9.487811e+03 2.238721e-01 4.887580e-09 3.779803e-09 3.832971e-09 4.898640e-09 4.131359e-18 4.029645e-18
-1.000000e+00 6.492354e+03 2.238721e-01 4.837416e-09 3.739264e-09 3.787306e-09 4.843856e-09 3.977638e-18 3.878886e-18
-1.000000e+00 4.442612e+03 2.238721e-01 4.803445e-09 3.711835e-09 3.756518e-09 4.806854e-09 3.876039e-18 3.779269e-18
-1.000000e+00 3.040007e+03 2.238721e-01 4.780360e-09 3.693208e-09 3.735659e-09 4.781755e-09 3.808140e-18 3.712707e-18
-1.000000e+00 2.080227e+03 2.238721e-01 4.764638e-09 3.680528e-09 3.721481e-09 4.764681e-09 3.762423e-18 3.667895e-18
-1.000000e+00 1.423465e+03 2.238721e-01 4.753914e-09 3.671882e-09 3.711824e-09 4.753046e-09 3.731482e-18 3.637569e-18
-1.000000e+00 9.740540e+02 2.238721e-01 4.746592e-09 3.665979e-09 3.705237e-09 4.745105e-09 3.710469e-18 3.616975e-18
-1.000000e+00 6.665292e+02 2.238721e-01 4.741589e-09 3.661947e-09 3.700739e-09 4.739682e-09 3.696164e-18 3.602956e-18
-1.000000e+00 4.560950e+02 2.238721e-01 4.738170e-09 3.659191e-09 3.697665e-09 4.735976e-09 3.686410e-18 3.593397e-18
-1.000000e+00 3.120984e+02 2.238721e-01 4.735831e-09 3.657307e-09 3.695564e-09 4.733442e-09 3.679751e-18 3.586871e-18
-1.000000e+00 2.135638e+02 2.238721e-01 4.734232e-09 3.656018e-09 3.694128e-09 4.731709e-09 3.675203e-18 3.582414e-18
-1.000000e+00 1.461382e+02 2.238721e-01 4.733138e-09 3.655136e-09 3.693145e-09 4.730524e-09 3.672094e-18 3.579367e-18
-1.000000e+00 1.000000e+02 2.238721e-01 4.732389e-09 3.654533e-09 3.692473e-09 4.729713e-09 3.669968e-18 3.577283e-18
-1.000000e+00 6.000000e+06 2.818383e-01 1.236056e-10 9.071422e-11 2.689347e-10 2.542456e-10 2.343536e-18 2.496858e-18
-1.000000e+00 4.105702e+06 2.818383e-01 1.806350e-10 1.325682e-10 3.930165e-10 3.715500e-10 3.424802e-18 3.648864e-18
-1.000000e+00 2.809465e+06 2.818383e-01 1.612661e-09 1.185807e-09 3.667297e-09 3.437136e-09 3.286746e-17 3.498359e-17
-1.000000e+00 1.922471e+06 2.818383e-01 7.978415e-09 5.919542e-09 1.780030e-08 1.680922e-08 1.623029e-16 1.720459e-16
-1.000000e+00 1.315515e+06 2.818383e-01 1.788462e-08 1.353943e-08 3.628737e-08 3.522295e-08 3.360913e-16 3.528500e-16
-1.000000e+00 9.001856e+05 2.818383e-01 2.068873e-08 1.608343e-08 3.591569e-08 3.639275e-08 3.355509e-16 3.471653e-16
-1.000000e+00 6.159823e+05 2.818383e-01 1.613116e-08 1.280497e-08 2.272641e-08 2.430494e-08 2.008135e-16 2.044588e-16
-1.000000e+00 4.215066e+05 2.818383e-01 1.114899e-08 8.910439e-09 1.276756e-08 1.441511e-08 9.462215e-17 9.502565e-17
-1.000000e+00 2.884301e+05 2.818383e-01 8.103213e-09 6.444753e-09 7.959084e-09 9.395328e-09 4.445128e-17 4.419935e-17
-1.000000e+00 1.973680e+05 2.818383e-01 6.419787e-09 5.061844e-09 5.732621e-09 6.982683e-09 2.326355e-17 2.297652e-17
-1.000000e+00 1.350557e+05 2.818383e-01 5.461510e-09 4.273298e-09 4.615479e-09 5.735452e-09 1.397843e-17 1.374449e-17
-1.000000e+00 9.241640e+04 2.818383e-01 4.884034e-09 3.800108e-09 3.997690e-09 5.029273e-09 9.530260e-18 9.343057e-18
-1.000000e+00 6.323903e+04 2.818383e-01 4.521327e-09 3.504552e-09 3.631201e-09 4.602886e-09 7.209810e-18 7.054275e-18
-1.000000e+00 4.327344e+04 2.818383e-01 4.287953e-09 3.315317e-09 3.404030e-09 4.335250e-09 5.912323e-18 5.777188e-18
-1.000000e+00 2.961130e+04 2.818383e-01 4.136321e-09 3.192813e-09 3.259885e-09 4.163995e-09 5.148634e-18 5.026547e-18
-1.000000e+00 2.026253e+04 2.818383e-01 4.032205e-09 3.108979e-09 3.162693e-09 4.047745e-09 4.665449e-18 4.552075e-18
-1.000000e+00 1.386532e+04 2.818383e-01 3.965037e-09 3.054970e-09 3.100518e-09 3.973142e-09 4.365952e-18 4.258155e-18
-1.000000e+00 9.487811e+03 2.818383e-01 3.906232e-09 3.007921e-09 3.047199e-09 3.908662e-09 4.129687e-18 4.026430e-18
-1.000000e+00 6.492354e+03 2.818383e-01 3.866567e-09 2.976226e-09 3.011474e-09 3.865349e-09 3.976039e-18 3.875794e-18
-1.000000e+00 4.442612e+03 2.818383e-01 3.839692e-09 2.954771e-09 2.987376e-09 3.836082e-09 3.874487e-18 3.776258e-18
-1.000000e+00 3.040007e+03 2.818383e-01 3.821423e-09 2.940195e-09 2.971043e-09 3.816223e-09 3.806620e-18 3.709751e-18
-1.000000e+00 2.080227e+03 2.818383e-01 3.808978e-09 2.930269e-09 2.959940e-09 3.802711e-09 3.760924e-18 3.664975e-18
-1.000000e+00 1.423465e+03 2.818383e-01 3.800489e-09 2.923501e-09 2.952376e-09 3.793501e-09 3.729997e-18 3.634674e-18
-1.000000e+00 9.740540e+02 2.818383e-01 3.794691e-09 2.918879e-09 2.947216e-09 3.787216e-09 3.708994e-18 3.614097e-18
-1.000000e+00 6.665292e+02 2.818383e-01 3.790730e-09 2.915722e-09 2.943692e-09 3.782923e-09 3.694696e-18 3.600089e-18
-1.000000e+00 4.560950e+02 2.818383e-01 3.788022e-09 2.913564e-09 2.941284e-09 3.779989e-09 3.684946e-18 3.590538e-18
-1.000000e+00 3.120984e+02 2.818383e-01 3.786171e-09 2.912088e-09 2.939638e-09 3.777983e-09 3.678291e-18 3.584018e-18
-1.000000e+00 2.135638e+02 2.818383e-01 3.784904e-09 2.911079e-09 2.938513e-09 3.776611e-09 3.673744e-18 3.579564e-18
-1.000000e+00 1.461382e+02 2.818383e-01 3.784038e-09 2.910389e-09 2.937743e-09 3.775673e-09 3.670636e-18 3.576519e-18
-1.000000e+00 1.000000e+02 2.818383e-01 3.783445e-09 2.909916e-09 2.937216e-09 3.775031e-09 3.668512e-18 3.574438e-18
